dump_id,symbol,start_ts,end_ts,pct_chg,vol_mult,dump_type,split
706,IOUSDT,2026-02-05 01:00:00+00:00,2026-02-06 00:00:00+00:00,18.1818,2.2028,standard,test
707,IOUSDT,2026-05-06 07:00:00+00:00,2026-05-07 00:00:00+00:00,29.2412,93.143,standard,test
708,IOUSDT,2025-02-01 22:00:00+00:00,2025-02-01 23:00:00+00:00,11.1514,21.0908,fast,train
709,IOUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,12.1983,14.3599,fast,train
710,IOUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,29.9168,32.0276,fast,train
711,IOUSDT,2026-05-06 07:00:00+00:00,2026-05-06 08:00:00+00:00,17.0614,456.4417,fast,test
712,JTOUSDT,2024-07-04 03:00:00+00:00,2024-07-05 03:00:00+00:00,20.3514,3.5861,standard,train
713,JTOUSDT,2024-08-04 06:00:00+00:00,2024-08-05 06:00:00+00:00,15.0211,2.2879,standard,train
714,JTOUSDT,2025-01-19 04:00:00+00:00,2025-01-20 02:00:00+00:00,17.1774,7.0439,standard,train
715,JTOUSDT,2025-01-26 17:00:00+00:00,2025-01-27 10:00:00+00:00,17.5809,2.1779,standard,train
716,JTOUSDT,2025-02-02 08:00:00+00:00,2025-02-03 02:00:00+00:00,19.23,2.1586,standard,train
717,JTOUSDT,2025-02-04 17:00:00+00:00,2025-02-05 17:00:00+00:00,18.4371,2.0413,standard,train
718,JTOUSDT,2025-02-06 04:00:00+00:00,2025-02-06 15:00:00+00:00,16.462,2.3286,standard,train
719,JTOUSDT,2025-02-21 10:00:00+00:00,2025-02-22 07:00:00+00:00,17.2558,5.5947,standard,train
720,JTOUSDT,2025-03-03 17:00:00+00:00,2025-03-04 13:00:00+00:00,20.6699,2.2921,standard,train
721,JTOUSDT,2025-04-06 06:00:00+00:00,2025-04-07 06:00:00+00:00,18.9418,3.1797,standard,train
722,JTOUSDT,2025-10-10 13:00:00+00:00,2025-10-10 22:00:00+00:00,38.0841,7.638,standard,train
723,JTOUSDT,2025-10-30 02:00:00+00:00,2025-10-30 18:00:00+00:00,15.8996,2.1276,standard,train
724,JTOUSDT,2025-11-02 23:00:00+00:00,2025-11-03 20:00:00+00:00,16.8473,2.2332,standard,test
725,JTOUSDT,2025-11-13 14:00:00+00:00,2025-11-14 13:00:00+00:00,17.201,2.0645,standard,test
726,JTOUSDT,2025-11-20 12:00:00+00:00,2025-11-21 11:00:00+00:00,16.5023,2.6457,standard,test
727,JTOUSDT,2026-01-28 18:00:00+00:00,2026-01-29 15:00:00+00:00,23.0502,24.9975,standard,test
728,JTOUSDT,2026-01-30 19:00:00+00:00,2026-01-31 18:00:00+00:00,19.8363,5.1957,standard,test
729,JTOUSDT,2026-02-05 00:00:00+00:00,2026-02-06 00:00:00+00:00,18.6161,4.3016,standard,test
730,JTOUSDT,2026-05-07 17:00:00+00:00,2026-05-08 13:00:00+00:00,18.3667,33.7313,standard,test
731,JTOUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,10.8048,7.0954,fast,train
732,JTOUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,25.9628,51.2677,fast,train
733,LABUSDT,2025-10-30 06:00:00+00:00,2025-10-30 14:00:00+00:00,18.0461,15.1958,standard,train
734,LABUSDT,2025-10-31 02:00:00+00:00,2025-11-01 02:00:00+00:00,45.7556,13.6363,standard,train
735,LABUSDT,2025-11-02 20:00:00+00:00,2025-11-03 19:00:00+00:00,36.1308,4.3329,standard,test
736,LABUSDT,2025-11-07 12:00:00+00:00,2025-11-08 10:00:00+00:00,28.6877,2.4631,standard,test
737,LABUSDT,2025-11-29 00:00:00+00:00,2025-11-30 00:00:00+00:00,19.7829,2.1977,standard,test
738,LABUSDT,2025-12-08 08:00:00+00:00,2025-12-08 14:00:00+00:00,21.4777,8.5034,standard,test
739,LABUSDT,2025-12-11 11:00:00+00:00,2025-12-12 08:00:00+00:00,20.419,2.7669,standard,test
740,LABUSDT,2025-12-21 07:00:00+00:00,2025-12-21 14:00:00+00:00,21.8613,5.6836,standard,test
741,LABUSDT,2025-12-24 03:00:00+00:00,2025-12-24 15:00:00+00:00,21.4552,2.0916,standard,test
742,LABUSDT,2025-12-25 05:00:00+00:00,2025-12-26 05:00:00+00:00,25.8143,2.5999,standard,test
743,LABUSDT,2026-01-18 21:00:00+00:00,2026-01-19 21:00:00+00:00,28.2514,5.4025,standard,test
744,LABUSDT,2026-03-04 23:00:00+00:00,2026-03-05 23:00:00+00:00,25.7196,7.5262,standard,test
745,LABUSDT,2026-04-08 00:00:00+00:00,2026-04-08 15:00:00+00:00,19.9318,24.3472,standard,test
746,LABUSDT,2026-04-08 17:00:00+00:00,2026-04-08 18:00:00+00:00,15.806,15.2382,standard,test
747,LABUSDT,2026-04-11 02:00:00+00:00,2026-04-11 23:00:00+00:00,22.1166,6.7084,standard,test
748,LABUSDT,2026-04-14 02:00:00+00:00,2026-04-15 02:00:00+00:00,41.0926,6.1549,standard,test
749,LABUSDT,2026-04-18 00:00:00+00:00,2026-04-18 18:00:00+00:00,22.6961,2.0054,standard,test
750,LABUSDT,2026-04-19 13:00:00+00:00,2026-04-20 02:00:00+00:00,23.7517,2.0318,standard,test
751,LABUSDT,2026-04-24 04:00:00+00:00,2026-04-24 08:00:00+00:00,31.4756,7.2917,standard,test
752,LABUSDT,2026-04-24 09:00:00+00:00,2026-04-24 14:00:00+00:00,19.3328,2.7388,standard,test
753,LABUSDT,2026-04-25 20:00:00+00:00,2026-04-25 21:00:00+00:00,17.2712,5.1005,standard,test
754,LABUSDT,2026-04-26 09:00:00+00:00,2026-04-27 01:00:00+00:00,22.7649,2.1712,standard,test
755,LABUSDT,2026-05-02 21:00:00+00:00,2026-05-03 02:00:00+00:00,74.4146,32.8519,standard,test
756,LABUSDT,2026-05-03 03:00:00+00:00,2026-05-03 07:00:00+00:00,18.5345,22.8193,standard,test
757,LABUSDT,2026-05-03 09:00:00+00:00,2026-05-03 12:00:00+00:00,16.3335,17.7865,standard,test
758,LABUSDT,2026-05-03 21:00:00+00:00,2026-05-04 11:00:00+00:00,43.3901,12.3583,standard,test
759,LABUSDT,2026-05-05 09:00:00+00:00,2026-05-05 10:00:00+00:00,17.4575,5.8769,standard,test
760,LABUSDT,2026-05-06 10:00:00+00:00,2026-05-06 13:00:00+00:00,30.5684,7.6188,standard,test
761,LABUSDT,2026-05-07 06:00:00+00:00,2026-05-07 11:00:00+00:00,27.7748,3.8827,standard,test
762,LABUSDT,2026-05-11 18:00:00+00:00,2026-05-12 15:00:00+00:00,33.773,2.36,standard,test
763,LABUSDT,2026-05-14 17:00:00+00:00,2026-05-15 05:00:00+00:00,44.8116,3.2924,standard,test
764,LABUSDT,2025-10-22 10:00:00+00:00,2025-10-22 11:00:00+00:00,10.1506,2.0903,fast,train
765,LABUSDT,2025-10-23 09:00:00+00:00,2025-10-23 10:00:00+00:00,16.4788,3.8504,fast,train
766,LABUSDT,2025-10-30 21:00:00+00:00,2025-10-30 22:00:00+00:00,29.732,58.4259,fast,train
767,LABUSDT,2025-10-30 23:00:00+00:00,2025-10-31 00:00:00+00:00,15.5472,41.7338,fast,train
768,LABUSDT,2025-10-31 02:00:00+00:00,2025-10-31 03:00:00+00:00,10.5295,11.6702,fast,train
769,LABUSDT,2025-10-31 05:00:00+00:00,2025-10-31 06:00:00+00:00,14.9297,13.956,fast,train
770,LABUSDT,2025-10-31 07:00:00+00:00,2025-10-31 08:00:00+00:00,12.5038,18.0939,fast,train
771,LABUSDT,2025-11-07 12:00:00+00:00,2025-11-07 13:00:00+00:00,24.4471,21.2501,fast,test
772,LABUSDT,2025-11-07 15:00:00+00:00,2025-11-07 16:00:00+00:00,15.8588,3.9397,fast,test
773,LABUSDT,2025-12-08 08:00:00+00:00,2025-12-08 09:00:00+00:00,16.079,66.9243,fast,test
774,LABUSDT,2025-12-21 12:00:00+00:00,2025-12-21 13:00:00+00:00,10.5131,16.3466,fast,test
775,LABUSDT,2025-12-24 13:00:00+00:00,2025-12-24 14:00:00+00:00,11.0629,8.5954,fast,test
776,LABUSDT,2026-01-19 18:00:00+00:00,2026-01-19 19:00:00+00:00,13.7718,11.4786,fast,test
777,LABUSDT,2026-01-20 06:00:00+00:00,2026-01-20 07:00:00+00:00,17.3566,23.6036,fast,test
778,LABUSDT,2026-03-05 17:00:00+00:00,2026-03-05 18:00:00+00:00,13.673,36.4694,fast,test
779,LABUSDT,2026-04-08 14:00:00+00:00,2026-04-08 15:00:00+00:00,10.3674,41.647,fast,test
780,LABUSDT,2026-04-08 17:00:00+00:00,2026-04-08 18:00:00+00:00,15.806,87.3747,fast,test
781,LABUSDT,2026-04-14 02:00:00+00:00,2026-04-14 03:00:00+00:00,10.4085,14.5803,fast,test
782,LABUSDT,2026-04-14 05:00:00+00:00,2026-04-14 06:00:00+00:00,11.5268,8.5095,fast,test
783,LABUSDT,2026-04-14 16:00:00+00:00,2026-04-14 17:00:00+00:00,10.6714,19.9385,fast,test
784,LABUSDT,2026-04-24 04:00:00+00:00,2026-04-24 05:00:00+00:00,23.0887,47.1529,fast,test
785,LABUSDT,2026-04-24 07:00:00+00:00,2026-04-24 08:00:00+00:00,11.0812,13.5894,fast,test
786,LABUSDT,2026-04-25 20:00:00+00:00,2026-04-25 21:00:00+00:00,17.2712,13.1312,fast,test
787,LABUSDT,2026-05-02 05:00:00+00:00,2026-05-02 06:00:00+00:00,17.9421,64.0182,fast,test
788,LABUSDT,2026-05-02 16:00:00+00:00,2026-05-02 17:00:00+00:00,30.3962,41.796,fast,test
789,LABUSDT,2026-05-02 21:00:00+00:00,2026-05-02 22:00:00+00:00,27.325,46.6146,fast,test
790,LABUSDT,2026-05-03 01:00:00+00:00,2026-05-03 02:00:00+00:00,38.8769,62.4649,fast,test
791,LABUSDT,2026-05-03 22:00:00+00:00,2026-05-03 23:00:00+00:00,11.7011,14.4487,fast,test
792,LABUSDT,2026-05-04 01:00:00+00:00,2026-05-04 02:00:00+00:00,16.935,15.9552,fast,test
793,LABUSDT,2026-05-04 06:00:00+00:00,2026-05-04 07:00:00+00:00,12.6015,14.1085,fast,test
794,LABUSDT,2026-05-05 09:00:00+00:00,2026-05-05 10:00:00+00:00,17.4575,19.2396,fast,test
795,LABUSDT,2026-05-06 12:00:00+00:00,2026-05-06 13:00:00+00:00,28.8491,35.7098,fast,test
796,LABUSDT,2026-05-07 10:00:00+00:00,2026-05-07 11:00:00+00:00,24.025,23.3436,fast,test
797,LABUSDT,2026-05-11 18:00:00+00:00,2026-05-11 19:00:00+00:00,18.2341,10.7694,fast,test
798,LABUSDT,2026-05-15 04:00:00+00:00,2026-05-15 05:00:00+00:00,38.6603,26.7748,fast,test
799,LINKUSDT,2024-07-04 08:00:00+00:00,2024-07-05 08:00:00+00:00,15.6552,3.8804,standard,train
800,LINKUSDT,2024-08-04 12:00:00+00:00,2024-08-05 12:00:00+00:00,28.585,8.6779,standard,train
801,LINKUSDT,2024-12-09 05:00:00+00:00,2024-12-10 02:00:00+00:00,20.6009,2.988,standard,train
802,LINKUSDT,2024-12-19 14:00:00+00:00,2024-12-20 11:00:00+00:00,18.2953,2.012,standard,train
803,LINKUSDT,2025-01-26 19:00:00+00:00,2025-01-27 10:00:00+00:00,15.202,2.0337,standard,train
804,LINKUSDT,2025-02-02 08:00:00+00:00,2025-02-03 04:00:00+00:00,25.4459,3.9591,standard,train
805,LINKUSDT,2025-03-03 13:00:00+00:00,2025-03-04 13:00:00+00:00,19.6543,2.6134,standard,train
806,LINKUSDT,2025-04-06 06:00:00+00:00,2025-04-07 06:00:00+00:00,19.4567,2.7341,standard,train
807,LINKUSDT,2025-10-10 13:00:00+00:00,2025-10-10 22:00:00+00:00,25.8033,5.8703,standard,train
808,LINKUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,11.4918,9.7698,fast,train
809,LINKUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,12.8887,35.3157,fast,train
810,LITUSDT,2025-12-29 09:00:00+00:00,2025-12-30 07:00:00+00:00,31.234,13.7196,standard,test
811,LITUSDT,2025-12-31 10:00:00+00:00,2026-01-01 00:00:00+00:00,15.3021,4.4008,standard,test
812,LITUSDT,2026-01-12 05:00:00+00:00,2026-01-13 03:00:00+00:00,22.2761,3.3107,standard,test
813,LITUSDT,2026-01-14 19:00:00+00:00,2026-01-15 17:00:00+00:00,20.6912,4.8025,standard,test
814,LITUSDT,2026-05-22 06:00:00+00:00,2026-05-23 06:00:00+00:00,19.7384,6.4752,standard,test
815,LITUSDT,2026-05-25 23:00:00+00:00,2026-05-26 21:00:00+00:00,15.1429,3.8559,standard,test
816,LITUSDT,2025-12-30 04:00:00+00:00,2025-12-30 05:00:00+00:00,13.602,26.0752,fast,test
817,LTCUSDT,2024-07-04 09:00:00+00:00,2024-07-05 08:00:00+00:00,17.6142,5.9926,standard,train
818,LTCUSDT,2024-08-04 12:00:00+00:00,2024-08-05 12:00:00+00:00,21.5538,6.1904,standard,train
819,LTCUSDT,2024-12-08 23:00:00+00:00,2024-12-09 21:00:00+00:00,19.1615,2.1739,standard,train
820,LTCUSDT,2024-12-18 01:00:00+00:00,2024-12-19 01:00:00+00:00,16.0686,2.3601,standard,train
821,LTCUSDT,2024-12-19 11:00:00+00:00,2024-12-20 11:00:00+00:00,21.9585,2.3096,standard,train
822,LTCUSDT,2025-02-02 02:00:00+00:00,2025-02-03 02:00:00+00:00,24.1601,3.3616,standard,train
823,LTCUSDT,2025-04-06 08:00:00+00:00,2025-04-07 06:00:00+00:00,22.0755,3.8629,standard,train
824,LTCUSDT,2025-10-10 13:00:00+00:00,2025-10-11 01:00:00+00:00,28.1913,9.4525,standard,train
825,LTCUSDT,2026-02-05 00:00:00+00:00,2026-02-06 00:00:00+00:00,15.8848,4.5234,standard,test
826,LTCUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,11.8993,11.205,fast,train
827,LTCUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,18.3643,56.0114,fast,train
828,NEARUSDT,2024-06-17 01:00:00+00:00,2024-06-18 01:00:00+00:00,16.4743,2.6061,standard,train
829,NEARUSDT,2024-07-04 09:00:00+00:00,2024-07-05 08:00:00+00:00,18.5468,3.4559,standard,train
830,NEARUSDT,2024-08-04 12:00:00+00:00,2024-08-05 12:00:00+00:00,28.0054,5.7227,standard,train
831,NEARUSDT,2024-12-09 05:00:00+00:00,2024-12-10 02:00:00+00:00,16.8636,2.0306,standard,train
832,NEARUSDT,2024-12-19 11:00:00+00:00,2024-12-20 11:00:00+00:00,21.7279,2.1982,standard,train
833,NEARUSDT,2025-01-19 01:00:00+00:00,2025-01-20 00:00:00+00:00,15.2434,3.4974,standard,train
834,NEARUSDT,2025-02-02 02:00:00+00:00,2025-02-03 02:00:00+00:00,29.5821,5.326,standard,train
835,NEARUSDT,2025-02-24 07:00:00+00:00,2025-02-25 07:00:00+00:00,15.0955,2.3958,standard,train
836,NEARUSDT,2025-03-03 16:00:00+00:00,2025-03-04 16:00:00+00:00,18.5242,3.2807,standard,train
837,NEARUSDT,2025-03-10 12:00:00+00:00,2025-03-11 00:00:00+00:00,16.5658,2.6782,standard,train
838,NEARUSDT,2025-04-06 08:00:00+00:00,2025-04-07 07:00:00+00:00,17.5104,3.586,standard,train
839,NEARUSDT,2025-10-10 12:00:00+00:00,2025-10-11 01:00:00+00:00,26.1006,6.0488,standard,train
840,NEARUSDT,2025-11-20 12:00:00+00:00,2025-11-21 11:00:00+00:00,19.4232,2.2448,standard,test
841,NEARUSDT,2026-02-05 00:00:00+00:00,2026-02-06 00:00:00+00:00,17.9221,6.2403,standard,test
842,NEARUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,13.2684,20.1404,fast,train
843,NEARUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,15.3017,36.1627,fast,train
844,NILUSDT,2025-05-12 04:00:00+00:00,2025-05-13 03:00:00+00:00,21.6869,2.6523,standard,train
845,NILUSDT,2025-05-26 15:00:00+00:00,2025-05-27 01:00:00+00:00,15.8297,2.1975,standard,train
846,NILUSDT,2025-07-31 09:00:00+00:00,2025-08-01 09:00:00+00:00,15.0437,2.6769,standard,train
847,NILUSDT,2025-10-10 12:00:00+00:00,2025-10-11 06:00:00+00:00,38.3057,8.7315,standard,train
848,NILUSDT,2025-10-11 16:00:00+00:00,2025-10-12 01:00:00+00:00,16.1519,3.0972,standard,train
849,NILUSDT,2025-10-16 12:00:00+00:00,2025-10-17 10:00:00+00:00,15.3636,3.909,standard,train
850,NILUSDT,2025-11-02 23:00:00+00:00,2025-11-03 23:00:00+00:00,21.5944,2.1233,standard,test
851,NILUSDT,2025-11-18 19:00:00+00:00,2025-11-19 18:00:00+00:00,50.9363,38.9061,standard,test
852,NILUSDT,2025-11-20 23:00:00+00:00,2025-11-21 22:00:00+00:00,25.2549,19.7842,standard,test
853,NILUSDT,2025-11-30 18:00:00+00:00,2025-12-01 16:00:00+00:00,16.4229,2.3031,standard,test
854,NILUSDT,2025-12-10 04:00:00+00:00,2025-12-11 03:00:00+00:00,16.5648,3.6381,standard,test
855,NILUSDT,2025-12-23 12:00:00+00:00,2025-12-24 07:00:00+00:00,20.9698,2.8951,standard,test
856,NILUSDT,2026-02-05 09:00:00+00:00,2026-02-06 00:00:00+00:00,15.5283,2.2499,standard,test
857,NILUSDT,2026-02-11 10:00:00+00:00,2026-02-11 22:00:00+00:00,20.1965,59.4763,standard,test
858,NILUSDT,2026-02-27 11:00:00+00:00,2026-02-28 09:00:00+00:00,16.3667,2.1665,standard,test
859,NILUSDT,2026-03-23 13:00:00+00:00,2026-03-24 04:00:00+00:00,15.5459,2.7969,standard,test
860,NILUSDT,2026-05-07 22:00:00+00:00,2026-05-08 01:00:00+00:00,36.8115,117.4833,standard,test
861,NILUSDT,2026-05-21 00:00:00+00:00,2026-05-21 09:00:00+00:00,19.431,6.926,standard,test
862,NILUSDT,2026-05-21 21:00:00+00:00,2026-05-22 19:00:00+00:00,19.7947,4.0556,standard,test
863,NILUSDT,2026-05-25 17:00:00+00:00,2026-05-26 07:00:00+00:00,20.8954,8.8566,standard,test
864,NILUSDT,2026-05-26 16:00:00+00:00,2026-05-27 11:00:00+00:00,17.2239,3.5802,standard,test
865,NILUSDT,2025-11-19 17:00:00+00:00,2025-11-19 18:00:00+00:00,36.9519,517.2858,fast,test
866,NILUSDT,2026-05-08 00:00:00+00:00,2026-05-08 01:00:00+00:00,16.9152,313.9963,fast,test
867,ONDOUSDT,2024-07-04 04:00:00+00:00,2024-07-05 02:00:00+00:00,18.297,2.9194,standard,train
868,ONDOUSDT,2024-08-04 12:00:00+00:00,2024-08-05 12:00:00+00:00,30.7765,7.4506,standard,train
869,ONDOUSDT,2024-12-19 11:00:00+00:00,2024-12-20 11:00:00+00:00,22.6978,2.5417,standard,train
870,ONDOUSDT,2025-01-18 00:00:00+00:00,2025-01-18 16:00:00+00:00,18.1162,5.1959,standard,train
871,ONDOUSDT,2025-02-02 01:00:00+00:00,2025-02-03 01:00:00+00:00,23.643,2.4586,standard,train
872,ONDOUSDT,2025-03-03 13:00:00+00:00,2025-03-04 13:00:00+00:00,23.5501,2.0989,standard,train
873,ONDOUSDT,2025-03-06 03:00:00+00:00,2025-03-07 00:00:00+00:00,15.5343,2.2875,standard,train
874,ONDOUSDT,2025-03-10 11:00:00+00:00,2025-03-11 00:00:00+00:00,15.382,2.0161,standard,train
875,ONDOUSDT,2025-04-06 06:00:00+00:00,2025-04-07 06:00:00+00:00,15.605,2.2615,standard,train
876,ONDOUSDT,2025-10-10 13:00:00+00:00,2025-10-10 21:00:00+00:00,30.6175,7.6228,standard,train
877,ONDOUSDT,2025-11-20 12:00:00+00:00,2025-11-21 11:00:00+00:00,16.6789,2.4919,standard,test
878,ONDOUSDT,2026-02-04 20:00:00+00:00,2026-02-05 20:00:00+00:00,17.6363,3.3844,standard,test
879,ONDOUSDT,2026-05-22 13:00:00+00:00,2026-05-23 07:00:00+00:00,17.3278,4.1488,standard,test
880,ONDOUSDT,2024-07-05 01:00:00+00:00,2024-07-05 02:00:00+00:00,11.8092,10.3944,fast,train
881,ONDOUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,14.3375,9.8709,fast,train
882,ONDOUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,18.998,57.7392,fast,train
883,OPGUSDT,2026-05-22 07:00:00+00:00,2026-05-23 06:00:00+00:00,29.5524,3.1913,standard,test
884,OPGUSDT,2026-05-26 21:00:00+00:00,2026-05-27 21:00:00+00:00,15.707,3.0789,standard,test
885,OPGUSDT,2026-04-24 10:00:00+00:00,2026-04-24 11:00:00+00:00,12.1906,3.794,fast,test
886,OPGUSDT,2026-05-22 01:00:00+00:00,2026-05-22 02:00:00+00:00,11.0083,16.1006,fast,test
887,PENDLEUSDT,2024-07-02 09:00:00+00:00,2024-07-03 09:00:00+00:00,18.5587,6.5997,standard,train
888,PENDLEUSDT,2024-07-04 17:00:00+00:00,2024-07-05 03:00:00+00:00,19.8391,5.6963,standard,train
889,PENDLEUSDT,2024-08-04 12:00:00+00:00,2024-08-05 10:00:00+00:00,32.6748,4.7871,standard,train
890,PENDLEUSDT,2024-11-11 14:00:00+00:00,2024-11-12 12:00:00+00:00,15.1119,3.0961,standard,train
891,PENDLEUSDT,2024-12-19 11:00:00+00:00,2024-12-20 11:00:00+00:00,28.2764,3.1467,standard,train
892,PENDLEUSDT,2025-01-13 00:00:00+00:00,2025-01-13 11:00:00+00:00,16.3013,3.1423,standard,train
893,PENDLEUSDT,2025-02-02 01:00:00+00:00,2025-02-03 01:00:00+00:00,32.1065,3.5458,standard,train
894,PENDLEUSDT,2025-02-07 14:00:00+00:00,2025-02-08 10:00:00+00:00,16.994,5.0854,standard,train
895,PENDLEUSDT,2025-04-02 18:00:00+00:00,2025-04-03 12:00:00+00:00,16.6703,4.1914,standard,train
896,PENDLEUSDT,2025-04-06 06:00:00+00:00,2025-04-07 06:00:00+00:00,21.3279,2.9291,standard,train
897,PENDLEUSDT,2025-10-10 05:00:00+00:00,2025-10-10 21:00:00+00:00,29.3738,5.8407,standard,train
898,PENDLEUSDT,2025-11-13 23:00:00+00:00,2025-11-14 23:00:00+00:00,15.69,2.1764,standard,test
899,PENDLEUSDT,2026-01-30 18:00:00+00:00,2026-01-31 17:00:00+00:00,15.7955,2.9777,standard,test
900,PENDLEUSDT,2026-02-04 20:00:00+00:00,2026-02-05 20:00:00+00:00,22.768,4.1956,standard,test
901,PENDLEUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,10.3552,14.1007,fast,train
902,PENDLEUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,16.89,40.4704,fast,train
903,PENGUUSDT,2025-01-19 19:00:00+00:00,2025-01-20 00:00:00+00:00,18.4492,2.1487,standard,train
904,PENGUUSDT,2025-01-27 22:00:00+00:00,2025-01-28 22:00:00+00:00,27.8763,3.4753,standard,train
905,PENGUUSDT,2025-02-02 06:00:00+00:00,2025-02-03 04:00:00+00:00,28.7454,3.0716,standard,train
906,PENGUUSDT,2025-04-28 05:00:00+00:00,2025-04-29 04:00:00+00:00,18.3115,4.7321,standard,train
907,PENGUUSDT,2025-05-14 19:00:00+00:00,2025-05-15 14:00:00+00:00,21.5482,2.5106,standard,train
908,PENGUUSDT,2025-10-10 12:00:00+00:00,2025-10-10 21:00:00+00:00,35.4923,4.6694,standard,train
909,PENGUUSDT,2025-11-20 12:00:00+00:00,2025-11-21 11:00:00+00:00,19.6168,2.5057,standard,test
910,PENGUUSDT,2026-01-30 23:00:00+00:00,2026-01-31 18:00:00+00:00,17.2239,2.0424,standard,test
911,PENGUUSDT,2026-02-04 20:00:00+00:00,2026-02-05 20:00:00+00:00,18.8977,2.9845,standard,test
912,PENGUUSDT,2025-02-03 00:00:00+00:00,2025-02-03 01:00:00+00:00,12.7012,8.1061,fast,train
913,PENGUUSDT,2025-07-02 06:00:00+00:00,2025-07-02 07:00:00+00:00,11.6783,38.8779,fast,train
914,PENGUUSDT,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,20.3472,26.7496,fast,train
915,PLAYUSDT,2025-08-07 07:00:00+00:00,2025-08-08 06:00:00+00:00,42.1359,8.6036,standard,train
916,PLAYUSDT,2025-08-31 22:00:00+00:00,2025-09-01 22:00:00+00:00,25.0087,2.2118,standard,train
917,PLAYUSDT,2025-10-10 14:00:00+00:00,2025-10-10 21:00:00+00:00,39.8379,6.1572,standard,train
918,PLAYUSDT,2025-10-14 05:00:00+00:00,2025-10-15 03:00:00+00:00,17.7717,5.1788,standard,train
919,PLAYUSDT,2025-12-29 06:00:00+00:00,2025-12-30 06:00:00+00:00,16.5725,13.2905,standard,test
920,PLAYUSDT,2026-01-29 11:00:00+00:00,2026-01-30 09:00:00+00:00,23.7855,16.203,standard,test
921,PLAYUSDT,2026-02-03 13:00:00+00:00,2026-02-04 05:00:00+00:00,21.503,6.0756,standard,test
922,PLAYUSDT,2026-02-11 16:00:00+00:00,2026-02-12 16:00:00+00:00,34.9823,2.3078,standard,test
923,PLAYUSDT,2026-02-14 18:00:00+00:00,2026-02-15 14:00:00+00:00,32.1622,7.5397,standard,test
924,PLAYUSDT,2026-02-18 15:00:00+00:00,2026-02-19 14:00:00+00:00,20.3287,3.8913,standard,test
925,PLAYUSDT,2026-02-22 05:00:00+00:00,2026-02-23 04:00:00+00:00,21.9184,8.3764,standard,test
926,PLAYUSDT,2026-03-12 01:00:00+00:00,2026-03-12 22:00:00+00:00,19.3383,11.2827,standard,test
927,PLAYUSDT,2026-03-13 01:00:00+00:00,2026-03-14 00:00:00+00:00,19.9088,3.8838,standard,test
928,PLAYUSDT,2026-03-20 09:00:00+00:00,2026-03-20 12:00:00+00:00,19.5206,4.3311,standard,test
929,PLAYUSDT,2026-03-30 04:00:00+00:00,2026-03-30 22:00:00+00:00,18.368,11.9906,standard,test
930,PLAYUSDT,2026-04-05 00:00:00+00:00,2026-04-05 20:00:00+00:00,16.7227,6.0679,standard,test
931,PLAYUSDT,2026-04-15 19:00:00+00:00,2026-04-16 19:00:00+00:00,42.9697,9.5313,standard,test
932,PLAYUSDT,2026-04-24 08:00:00+00:00,2026-04-25 08:00:00+00:00,18.5088,2.1549,standard,test
933,PLAYUSDT,2026-05-06 23:00:00+00:00,2026-05-07 22:00:00+00:00,59.0262,12.1069,standard,test
934,PLAYUSDT,2026-05-10 08:00:00+00:00,2026-05-10 21:00:00+00:00,25.1032,7.3138,standard,test
935,PLAYUSDT,2026-05-12 03:00:00+00:00,2026-05-13 02:00:00+00:00,20.1214,3.2438,standard,test
936,PLAYUSDT,2026-05-15 11:00:00+00:00,2026-05-16 09:00:00+00:00,24.8541,5.1367,standard,test
937,PLAYUSDT,2026-05-20 12:00:00+00:00,2026-05-20 22:00:00+00:00,46.1023,16.3797,standard,test
938,PLAYUSDT,2026-05-23 03:00:00+00:00,2026-05-24 03:00:00+00:00,33.7615,5.8778,standard,test
939,PLAYUSDT,2026-05-24 12:00:00+00:00,2026-05-24 21:00:00+00:00,19.3506,10.9234,standard,test
940,PLAYUSDT,2025-08-07 07:00:00+00:00,2025-08-07 08:00:00+00:00,13.8731,52.1191,fast,train
941,PLAYUSDT,2025-08-07 10:00:00+00:00,2025-08-07 11:00:00+00:00,13.065,14.1671,fast,train
942,PLAYUSDT,2025-08-11 05:00:00+00:00,2025-08-11 06:00:00+00:00,15.3491,4.5446,fast,train
