dump_id,date,symbol,pct_chg,primary_cause,secondary_cause,all_catalysts,confidence,notes
1137,2025-10-07 06:00:00+00:00,SKYAIUSDT,13.96,unknown,none,unknown,NONE,fg=70(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1138,2025-10-10 20:00:00+00:00,SKYAIUSDT,33.44,btc_cascade,none,btc_cascade,HIGH,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1139,2025-10-13 02:00:00+00:00,SKYAIUSDT,32.75,macro_event,none,macro_event,LOW,fg=31(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1140,2025-10-13 09:00:00+00:00,SKYAIUSDT,13.66,macro_event,none,macro_event,LOW,fg=31(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1141,2025-10-13 12:00:00+00:00,SKYAIUSDT,12.41,macro_event,none,macro_event,LOW,fg=31(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1142,2025-11-14 06:00:00+00:00,SKYAIUSDT,12.29,macro_event,none,macro_event,LOW,fg=16(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1143,2025-11-18 15:00:00+00:00,SKYAIUSDT,16.63,macro_event,none,macro_event,LOW,fg=12(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1144,2025-11-30 11:00:00+00:00,SKYAIUSDT,10.72,unknown,none,unknown,NONE,fg=28(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1145,2025-12-04 17:00:00+00:00,SKYAIUSDT,24.32,unknown,none,unknown,NONE,fg=27(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1146,2026-03-01 01:00:00+00:00,SKYAIUSDT,13.61,macro_event,none,macro_event,LOW,fg=12(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1147,2026-04-04 09:00:00+00:00,SKYAIUSDT,16.2,macro_event,none,macro_event,LOW,fg=10(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1148,2026-04-11 15:00:00+00:00,SKYAIUSDT,12.56,macro_event,none,macro_event,LOW,fg=16(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1149,2026-04-23 20:00:00+00:00,SKYAIUSDT,12.91,unknown,none,unknown,NONE,fg=39(Fear); token_unlock:no_data
1150,2026-04-29 11:00:00+00:00,SKYAIUSDT,11.09,unknown,none,unknown,NONE,fg=30(Fear); token_unlock:no_data
1151,2026-05-03 06:00:00+00:00,SKYAIUSDT,19.81,unknown,none,unknown,NONE,fg=43(Fear); token_unlock:no_data
1152,2026-05-04 20:00:00+00:00,SKYAIUSDT,10.07,unknown,none,unknown,NONE,fg=44(Fear); token_unlock:no_data
1153,2026-05-07 05:00:00+00:00,SKYAIUSDT,11.52,unknown,none,unknown,NONE,fg=46(Fear); token_unlock:no_data
1154,2026-05-07 09:00:00+00:00,SKYAIUSDT,11.81,unknown,none,unknown,NONE,fg=46(Fear); token_unlock:no_data
1155,2026-05-14 06:00:00+00:00,SKYAIUSDT,22.25,unknown,none,unknown,NONE,fg=38(Fear); token_unlock:no_data
1156,2026-05-22 01:00:00+00:00,SKYAIUSDT,18.64,unknown,none,unknown,NONE,fg=28(Fear); token_unlock:no_data
1157,2024-08-04 12:00:00+00:00,SOLUSDT,22.82,btc_cascade,none,btc_cascade,HIGH,fg=36(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1158,2024-12-19 11:00:00+00:00,SOLUSDT,16.32,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1159,2025-01-19 11:00:00+00:00,SOLUSDT,18.9,unknown,none,unknown,NONE,fg=77(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1160,2025-02-02 01:00:00+00:00,SOLUSDT,15.03,unknown,none,unknown,NONE,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1161,2025-02-23 23:00:00+00:00,SOLUSDT,16.49,unknown,none,unknown,NONE,fg=50(Neutral); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1162,2025-03-02 23:00:00+00:00,SOLUSDT,21.76,macro_event,none,macro_event,LOW,fg=23(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1163,2025-04-06 09:00:00+00:00,SOLUSDT,18.89,unknown,none,unknown,NONE,fg=32(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1164,2025-10-10 13:00:00+00:00,SOLUSDT,18.6,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1165,2026-02-05 09:00:00+00:00,SOLUSDT,18.44,macro_event,none,macro_event,LOW,fg=13(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1166,2024-06-17 18:00:00+00:00,SUIUSDT,17.49,unknown,none,unknown,NONE,fg=71(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1167,2024-07-04 05:00:00+00:00,SUIUSDT,21.96,unknown,none,unknown,NONE,fg=47(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1168,2024-08-04 12:00:00+00:00,SUIUSDT,24.64,btc_cascade,none,btc_cascade,HIGH,fg=36(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1169,2024-10-03 01:00:00+00:00,SUIUSDT,17.3,unknown,none,unknown,NONE,fg=40(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1170,2024-12-19 11:00:00+00:00,SUIUSDT,22.95,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1171,2025-02-02 01:00:00+00:00,SUIUSDT,28.51,unknown,none,unknown,NONE,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1172,2025-02-24 09:00:00+00:00,SUIUSDT,17.78,unknown,none,unknown,NONE,fg=50(Neutral); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1173,2025-03-03 16:00:00+00:00,SUIUSDT,18.36,btc_cascade,none,btc_cascade,HIGH,fg=30(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1174,2025-03-10 11:00:00+00:00,SUIUSDT,15.23,macro_event,btc_cascade,macro_event|btc_cascade,HIGH,fg=24(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1175,2025-04-06 08:00:00+00:00,SUIUSDT,19.61,unknown,none,unknown,NONE,fg=32(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1176,2025-10-10 12:00:00+00:00,SUIUSDT,27.27,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1177,2025-11-20 12:00:00+00:00,SUIUSDT,18.96,macro_event,none,macro_event,LOW,fg=13(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1178,2026-02-05 00:00:00+00:00,SUIUSDT,19.26,macro_event,none,macro_event,LOW,fg=16(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1179,2025-02-03 00:00:00+00:00,SUIUSDT,14.39,btc_cascade,none,btc_cascade,HIGH,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1180,2025-10-10 20:00:00+00:00,SUIUSDT,17.99,btc_cascade,none,btc_cascade,HIGH,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1181,2024-07-02 02:00:00+00:00,TAOUSDT,16.43,unknown,none,unknown,NONE,fg=52(Neutral); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1182,2024-07-04 02:00:00+00:00,TAOUSDT,16.29,btc_cascade,none,btc_cascade,HIGH,fg=47(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1183,2024-08-04 06:00:00+00:00,TAOUSDT,30.16,unknown,none,unknown,NONE,fg=36(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1184,2024-12-09 16:00:00+00:00,TAOUSDT,19.02,btc_cascade,none,btc_cascade,HIGH,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1185,2024-12-19 11:00:00+00:00,TAOUSDT,18.04,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1186,2025-01-20 09:00:00+00:00,TAOUSDT,16.62,unknown,none,unknown,NONE,fg=76(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1187,2025-01-26 17:00:00+00:00,TAOUSDT,15.19,unknown,none,unknown,NONE,fg=74(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1188,2025-02-02 01:00:00+00:00,TAOUSDT,30.44,unknown,none,unknown,NONE,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1189,2025-02-24 16:00:00+00:00,TAOUSDT,17.22,unknown,none,unknown,NONE,fg=50(Neutral); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1190,2025-02-27 07:00:00+00:00,TAOUSDT,18.57,macro_event,stablecoin_outflow,macro_event|stablecoin_outflow,LOW,fg=16(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1191,2025-03-03 16:00:00+00:00,TAOUSDT,16.9,btc_cascade,none,btc_cascade,HIGH,fg=30(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1192,2025-03-10 04:00:00+00:00,TAOUSDT,16.37,macro_event,none,macro_event,LOW,fg=24(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1193,2025-04-06 08:00:00+00:00,TAOUSDT,21.33,unknown,none,unknown,NONE,fg=32(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1194,2025-10-10 12:00:00+00:00,TAOUSDT,29.34,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1195,2025-10-16 16:00:00+00:00,TAOUSDT,15.03,btc_cascade,none,btc_cascade,HIGH,fg=31(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1196,2025-11-03 17:00:00+00:00,TAOUSDT,18.97,btc_cascade,none,btc_cascade,HIGH,fg=40(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1197,2026-02-05 01:00:00+00:00,TAOUSDT,15.95,macro_event,none,macro_event,LOW,fg=13(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1198,2026-04-09 22:00:00+00:00,TAOUSDT,22.72,macro_event,none,macro_event,LOW,fg=16(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1199,2025-02-03 00:00:00+00:00,TAOUSDT,15.32,btc_cascade,none,btc_cascade,HIGH,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1200,2025-10-10 20:00:00+00:00,TAOUSDT,12.07,btc_cascade,none,btc_cascade,HIGH,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1201,2024-06-17 01:00:00+00:00,TIAUSDT,20.16,unknown,none,unknown,NONE,fg=71(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1202,2024-07-04 03:00:00+00:00,TIAUSDT,17.87,btc_cascade,none,btc_cascade,HIGH,fg=47(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1203,2024-08-04 06:00:00+00:00,TIAUSDT,19.91,unknown,none,unknown,NONE,fg=36(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1204,2024-12-09 05:00:00+00:00,TIAUSDT,19.91,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1205,2024-12-19 13:00:00+00:00,TIAUSDT,21.67,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1206,2025-01-19 18:00:00+00:00,TIAUSDT,16.21,unknown,none,unknown,NONE,fg=77(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1207,2025-01-26 19:00:00+00:00,TIAUSDT,16.83,unknown,none,unknown,NONE,fg=74(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1208,2025-02-02 05:00:00+00:00,TIAUSDT,34.09,unknown,none,unknown,NONE,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1209,2025-03-03 13:00:00+00:00,TIAUSDT,15.09,btc_cascade,none,btc_cascade,HIGH,fg=30(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1210,2025-04-06 09:00:00+00:00,TIAUSDT,16.82,unknown,none,unknown,NONE,fg=32(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1211,2025-05-23 09:00:00+00:00,TIAUSDT,18.23,btc_cascade,none,btc_cascade,HIGH,fg=75(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1212,2025-06-12 01:00:00+00:00,TIAUSDT,16.32,unknown,none,unknown,NONE,fg=72(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1213,2025-07-23 11:00:00+00:00,TIAUSDT,15.25,unknown,none,unknown,NONE,fg=73(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1214,2025-10-10 13:00:00+00:00,TIAUSDT,41.24,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1215,2025-11-02 23:00:00+00:00,TIAUSDT,16.51,unknown,none,unknown,NONE,fg=35(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1216,2025-11-07 22:00:00+00:00,TIAUSDT,15.14,macro_event,none,macro_event,LOW,fg=26(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1217,2025-11-20 14:00:00+00:00,TIAUSDT,18.11,macro_event,btc_cascade,macro_event|btc_cascade,HIGH,fg=13(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1218,2025-11-30 13:00:00+00:00,TIAUSDT,18.42,unknown,none,unknown,NONE,fg=28(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1219,2026-01-30 18:00:00+00:00,TIAUSDT,15.8,macro_event,stablecoin_outflow,macro_event|stablecoin_outflow,LOW,fg=21(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1220,2026-02-05 00:00:00+00:00,TIAUSDT,18.36,macro_event,none,macro_event,LOW,fg=16(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1221,2024-07-05 01:00:00+00:00,TIAUSDT,10.1,btc_cascade,none,btc_cascade,HIGH,fg=36(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1222,2025-02-03 00:00:00+00:00,TIAUSDT,14.23,btc_cascade,none,btc_cascade,HIGH,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1223,2025-10-10 20:00:00+00:00,TIAUSDT,28.63,btc_cascade,none,btc_cascade,HIGH,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1224,2024-08-04 13:00:00+00:00,TONUSDT,20.36,btc_cascade,none,btc_cascade,HIGH,fg=36(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1225,2024-08-24 16:00:00+00:00,TONUSDT,21.61,unknown,none,unknown,NONE,fg=45(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1226,2025-02-02 15:00:00+00:00,TONUSDT,29.22,unknown,none,unknown,NONE,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1227,2025-03-03 05:00:00+00:00,TONUSDT,15.17,btc_cascade,none,btc_cascade,HIGH,fg=30(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1228,2025-10-10 13:00:00+00:00,TONUSDT,30.83,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1229,2026-05-07 06:00:00+00:00,TONUSDT,17.92,liq_cascade,none,liq_cascade,MEDIUM,fg=46(Fear); token_unlock:no_data
1230,2025-02-03 00:00:00+00:00,TONUSDT,13.97,btc_cascade,none,btc_cascade,HIGH,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1231,2025-10-10 20:00:00+00:00,TONUSDT,19.55,btc_cascade,none,btc_cascade,HIGH,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1232,2025-03-02 22:00:00+00:00,TRUMPUSDT,27.54,macro_event,none,macro_event,LOW,fg=23(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1233,2025-04-02 14:00:00+00:00,TRUMPUSDT,16.2,unknown,none,unknown,NONE,fg=39(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1234,2025-04-06 06:00:00+00:00,TRUMPUSDT,19.77,unknown,none,unknown,NONE,fg=32(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1235,2025-04-23 21:00:00+00:00,TRUMPUSDT,18.66,unknown,none,unknown,NONE,fg=60(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1236,2025-05-03 13:00:00+00:00,TRUMPUSDT,15.05,unknown,none,unknown,NONE,fg=66(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1237,2025-05-22 17:00:00+00:00,TRUMPUSDT,15.73,unknown,none,unknown,NONE,fg=71(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1238,2025-10-10 05:00:00+00:00,TRUMPUSDT,30.66,unknown,none,unknown,NONE,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1239,2025-10-30 02:00:00+00:00,TRUMPUSDT,15.57,btc_cascade,none,btc_cascade,HIGH,fg=42(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1240,2026-02-05 08:00:00+00:00,TRUMPUSDT,21.58,macro_event,none,macro_event,LOW,fg=13(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1241,2026-04-24 17:00:00+00:00,TRUMPUSDT,18.84,liq_cascade,none,liq_cascade,MEDIUM,fg=42(Fear); token_unlock:no_data
1242,2025-01-19 20:00:00+00:00,TRUMPUSDT,34.04,btc_cascade,none,btc_cascade,HIGH,fg=77(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1243,2025-01-20 16:00:00+00:00,TRUMPUSDT,17.2,btc_cascade,none,btc_cascade,HIGH,fg=76(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1244,2025-02-03 00:00:00+00:00,TRUMPUSDT,12.05,btc_cascade,none,btc_cascade,HIGH,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1245,2025-02-24 21:00:00+00:00,TRUMPUSDT,12.08,btc_cascade,none,btc_cascade,HIGH,fg=50(Neutral); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1246,2025-04-02 21:00:00+00:00,TRUMPUSDT,10.9,btc_cascade,none,btc_cascade,HIGH,fg=39(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1247,2025-10-10 20:00:00+00:00,TRUMPUSDT,19.65,btc_cascade,none,btc_cascade,HIGH,fg=67(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1248,2026-04-25 11:00:00+00:00,TRUMPUSDT,12.06,unknown,none,unknown,NONE,fg=35(Fear); token_unlock:no_data
1249,2024-12-03 23:00:00+00:00,TRXUSDT,23.86,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1250,2024-12-09 02:00:00+00:00,TRXUSDT,19.27,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1251,2024-12-19 11:00:00+00:00,TRXUSDT,15.64,unknown,none,unknown,NONE,fg=78(Extreme Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1252,2025-02-02 09:00:00+00:00,TRXUSDT,15.67,unknown,none,unknown,NONE,fg=64(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1253,2025-10-21 23:00:00+00:00,UBUSDT,20.57,btc_cascade,none,btc_cascade,HIGH,fg=32(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1254,2025-12-23 13:00:00+00:00,UBUSDT,22.49,macro_event,stablecoin_outflow,macro_event|stablecoin_outflow,LOW,fg=24(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1255,2026-01-09 02:00:00+00:00,UBUSDT,19.09,unknown,none,unknown,NONE,fg=28(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1256,2026-02-01 12:00:00+00:00,UBUSDT,18.37,macro_event,stablecoin_outflow,macro_event|stablecoin_outflow,LOW,fg=17(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1257,2026-02-18 02:00:00+00:00,UBUSDT,17.93,macro_event,none,macro_event,LOW,fg=9(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1258,2026-02-26 12:00:00+00:00,UBUSDT,26.87,macro_event,none,macro_event,LOW,fg=11(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1259,2026-03-25 17:00:00+00:00,UBUSDT,28.67,macro_event,none,macro_event,LOW,fg=12(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1260,2026-03-30 05:00:00+00:00,UBUSDT,23.65,macro_event,none,macro_event,LOW,fg=8(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1261,2026-04-02 00:00:00+00:00,UBUSDT,18.11,macro_event,btc_cascade,macro_event|btc_cascade,HIGH,fg=10(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1262,2026-04-03 19:00:00+00:00,UBUSDT,19.29,macro_event,none,macro_event,LOW,fg=10(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1263,2026-04-06 03:00:00+00:00,UBUSDT,17.89,macro_event,none,macro_event,LOW,fg=12(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1264,2026-04-08 15:00:00+00:00,UBUSDT,18.62,macro_event,none,macro_event,LOW,fg=14(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1265,2026-04-22 21:00:00+00:00,UBUSDT,40.62,liq_cascade,none,liq_cascade,MEDIUM,fg=32(Fear); token_unlock:no_data
1266,2026-04-30 07:00:00+00:00,UBUSDT,17.98,unknown,none,unknown,NONE,fg=28(Fear); token_unlock:no_data
1267,2026-05-01 15:00:00+00:00,UBUSDT,32.51,unknown,none,unknown,NONE,fg=28(Fear); token_unlock:no_data
1268,2026-05-02 21:00:00+00:00,UBUSDT,37.06,unknown,none,unknown,NONE,fg=32(Fear); token_unlock:no_data
1269,2026-05-16 08:00:00+00:00,UBUSDT,34.77,unknown,none,unknown,NONE,fg=37(Fear); token_unlock:no_data
1270,2025-09-13 11:00:00+00:00,UBUSDT,22.31,unknown,none,unknown,NONE,fg=54(Greed); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1271,2025-10-17 04:00:00+00:00,UBUSDT,11.25,macro_event,btc_cascade,macro_event|btc_cascade,HIGH,fg=25(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1272,2025-10-22 11:00:00+00:00,UBUSDT,12.42,macro_event,none,macro_event,LOW,fg=30(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1273,2025-10-23 13:00:00+00:00,UBUSDT,13.3,macro_event,none,macro_event,LOW,fg=26(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1274,2025-10-27 12:00:00+00:00,UBUSDT,11.87,unknown,none,unknown,NONE,fg=46(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1275,2025-11-14 05:00:00+00:00,UBUSDT,12.22,macro_event,none,macro_event,LOW,fg=16(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1276,2026-01-08 13:00:00+00:00,UBUSDT,12.18,unknown,none,unknown,NONE,fg=35(Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1277,2026-03-26 07:00:00+00:00,UBUSDT,12.41,macro_event,none,macro_event,LOW,fg=12(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1278,2026-03-26 11:00:00+00:00,UBUSDT,12.77,macro_event,none,macro_event,LOW,fg=12(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1279,2026-03-27 01:00:00+00:00,UBUSDT,16.56,macro_event,none,macro_event,LOW,fg=12(Extreme Fear); liq_cascade:pre_coverage; news_negative:pre_coverage; token_unlock:no_data
1280,2026-04-22 18:00:00+00:00,UBUSDT,12.02,unknown,none,unknown,NONE,fg=32(Fear); token_unlock:no_data
1281,2026-04-23 00:00:00+00:00,UBUSDT,16.34,unknown,none,unknown,NONE,fg=32(Fear); token_unlock:no_data
1282,2026-04-23 09:00:00+00:00,UBUSDT,13.99,unknown,none,unknown,NONE,fg=39(Fear); token_unlock:no_data
1283,2026-04-23 14:00:00+00:00,UBUSDT,13.42,liq_cascade,none,liq_cascade,MEDIUM,fg=39(Fear); token_unlock:no_data
1284,2026-04-23 23:00:00+00:00,UBUSDT,14.66,unknown,none,unknown,NONE,fg=39(Fear); token_unlock:no_data
1285,2026-05-01 17:00:00+00:00,UBUSDT,19.38,unknown,none,unknown,NONE,fg=28(Fear); token_unlock:no_data
1286,2026-05-02 10:00:00+00:00,UBUSDT,13.68,unknown,none,unknown,NONE,fg=32(Fear); token_unlock:no_data
1287,2026-05-03 05:00:00+00:00,UBUSDT,12.0,unknown,none,unknown,NONE,fg=43(Fear); token_unlock:no_data
1288,2026-05-03 09:00:00+00:00,UBUSDT,13.96,unknown,none,unknown,NONE,fg=43(Fear); token_unlock:no_data
